StateCounty,Unknown,0-5 years,6-10 years,11+ years,Obvious signs of deterioration or distress
ILShelby County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILSt. Clair County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILStark County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILStephenson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILTazewell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILUnion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILVermilion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWabash County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWarren County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWashington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWayne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWhite County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWhiteside County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWill County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWilliamson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWinnebago County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
ILWoodford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INAdams County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INAllen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INBartholomew County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INBenton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INBlackford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INBoone County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INBrown County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INCarroll County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INCass County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INClark County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INClay County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INClinton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INCrawford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INDaviess County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INDearborn County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INDecatur County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INDekalb County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INDelaware County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INDubois County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INElkhart County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INFayette County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INFloyd County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INFountain County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INFranklin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INFulton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INGibson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INGrant County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INGreene County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INHamilton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INHancock County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INHarrison County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INHendricks County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INHenry County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INHoward County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INHuntington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INJackson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INJasper County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INJay County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INJefferson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INJennings County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INJohnson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INKnox County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INKosciusko County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INLagrange County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INLake County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INLaporte County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INLawrence County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMadison County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMarion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMarshall County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMartin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMiami County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMonroe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMontgomery County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INMorgan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INNewton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INNoble County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INOhio County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INOrange County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INOwen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INParke County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INPerry County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INPike County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INPorter County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INPosey County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INPulaski County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INPutnam County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INRandolph County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INRipley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INRush County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INScott County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INShelby County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INSpencer County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INSt. Joseph County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INStarke County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INSteuben County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INSullivan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INSwitzerland County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INTippecanoe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INTipton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INUnion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INVanderburgh County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INVermillion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INVigo County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWabash County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWarren County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWarrick County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWashington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWayne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWells County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWhite County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
INWhitley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSAllen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSAnderson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSAtchison County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSBarber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSBarton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSBourbon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSBrown County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSButler County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSChase County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSChautauqua County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSCherokee County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSCheyenne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSClark County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSClay County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSCloud County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSCoffey County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSComanche County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSCowley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSCrawford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSDecatur County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSDickinson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSDoniphan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSDouglas County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSEdwards County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSElk County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSEllis County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSEllsworth County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSFinney County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSFord County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSFranklin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSGeary County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSGove County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSGraham County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSGrant County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSGray County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSGreeley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSGreenwood County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSHamilton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSHarper County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSHarvey County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSHaskell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSHodgeman County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSJackson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSJefferson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSJewell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSJohnson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSKearny County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSKingman County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSKiowa County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSLabette County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSLane County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSLeavenworth County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSLincoln County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSLinn County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSLogan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSLyon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMarion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMarshall County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMcpherson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMeade County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMiami County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMitchell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMontgomery County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMorris County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSMorton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSNemaha County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSNeosho County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSNess County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSNorton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSOsage County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSOsborne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSOttawa County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSPawnee County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSPhillips County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSPottawatomie County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSPratt County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSRawlins County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSReno County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSRepublic County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSRice County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSRiley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSRooks County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSRush County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSRussell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSSaline County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSScott County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSSedgwick County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSSeward County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSShawnee County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSSheridan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSSherman County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSSmith County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSStafford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSStanton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSStevens County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSSumner County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSThomas County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSTrego County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSWabaunsee County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSWallace County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSWashington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSWichita County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSWilson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSWoodson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KSWyandotte County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYAdair County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYAllen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYAnderson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBallard County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBarren County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBath County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBoone County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBourbon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBoyd County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBoyle County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBracken County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBreathitt County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBreckinridge County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYBullitt County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYButler County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCaldwell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCalloway County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCampbell County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCarlisle County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCarroll County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCarter County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCasey County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYChristian County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYClark County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYClay County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYClinton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCrittenden County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYCumberland County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYDaviess County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYEdmonson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYElliott County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYEstill County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYFayette County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYFleming County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYFloyd County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYFranklin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYFulton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYGallatin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYGarrard County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYGrant County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYGraves County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYGrayson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYGreen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYGreenup County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHancock County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHardin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHarlan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHarrison County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHart County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHenderson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHenry County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHickman County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYHopkins County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYJackson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYJefferson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYJessamine County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYJohnson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYKenton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYKnott County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYKnox County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLarue County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLaurel County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLawrence County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLee County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLeslie County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLetcher County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLewis County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLincoln County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLivingston County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLogan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYLyon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMadison County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMagoffin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMarion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMarshall County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMartin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMason County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMccracken County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMccreary County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
KYMclean County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
